@relation trainset-weka.filters.unsupervised.attribute.NumericToNominal-R9-weka.filters.unsupervised.attribute.Remove-R1-3

@attribute fromout numeric
@attribute fromin numeric
@attribute toout numeric
@attribute toin numeric
@attribute width numeric
@attribute exist {0,1}

@data
162,9,0,10,2,1
31,14,399,290,10,1
1050,280,788,242,100,1
27,9,0,7,2,1
725,75,0,16,0,1
148,269,0,112,11,1
1049,182,0,21,6,1
153,76,0,40,30,1
186,10,0,3,1,1
736,138,0,1,0,1
63,16,128,31,3,1
78,6,84,333,12,1
142,3,0,12,2,1
50,15,57,903,22,1
27,4,0,7,0,1
265,168,0,54,11,1
690,58,0,243,13,1
14,3,35,4,0,1
78,14,0,2,0,1
216,31,0,6,3,1
1996,44,0,14,2,1
87,15,0,43,0,1
859,679,98,116,41,1
226,52,0,261,16,1
87,25,0,17,0,1
168,30,0,23,7,1
37,28,575,78,12,1
35111,1870,0,14,9,1
1180,116,59897,931,39,1
105,5,0,30,0,1
242,6,0,48,0,1
190,40,0,13,8,1
393,259,239,814,41,1
708,68,0,96,4,1
168,6,0,46,5,1
1786,106,0,24,7,1
216,7,0,1,0,1
319,378,0,4,1,1
26,3,67,27,0,1
95,114,348,63,2,1
674,67,0,10,0,1
96437,1592,0,28,11,1
285,38,0,5,2,1
145,18,0,1181,5,1
4519,2239,0,10,4,1
340,40,0,755,22,1
142,49,15,1841,20,1
914,149,0,24,9,1
514,17,0,9,0,1
257,272,0,381,5,1
150,10,0,36,0,1
74,3,0,21,0,1
520,200,0,3,1,1
6504,555,0,24,1,1
964,2,0,1,0,1
597,33,165,150,5,1
2900,202,0,110,34,1
194,86,0,19,2,1
20,1,0,2,0,1
327,19,0,184,6,1
1024,26,499,82,5,1
57,4,18,3654,0,1
121,11,11757,1505,18,1
16,26,0,11,2,1
122,12,0,1,0,1
288,23,0,201,1,1
235,106,0,65,4,1
1344,255,0,203,30,1
1238,85,0,7,2,1
193,20,0,1,0,1
108,8,0,19,1,1
215,26,0,40,4,1
1297,244,98625,2466,97,1
661,18,0,25,2,1
2512,141,0,99,44,1
196,39,512,477,43,1
108,19,1945,574,7,1
12,8,57,15,5,1
58,14,0,13,1,1
182,34,0,1033,30,1
42,2,0,3,0,1
470,125,0,2,0,1
442,90,0,1,0,1
52,34,0,145,3,1
2913,83,0,76,55,1
163,7,0,2,0,1
789,42,0,59,4,1
99,70,4246,310,13,1
163,4,127,318,22,1
137,92,0,24,17,1
163,817,0,46,3,1
33,3,0,4,0,1
113,176,0,85,6,1
144,11,0,1,0,1
6261,662,3022,151,44,1
102,195,197,27,1,1
157,58,2002,432,14,1
363,68,0,3,2,1
884,88,0,10,3,1
461,43,0,1,0,1
261,131,0,11,7,1
13,59,0,49,1,1
287,15,0,13,1,1
28,3,0,2,0,1
43,7,626,86,1,1
351,92,0,8,4,1
153,80,0,7,6,1
158,38,0,2,0,1
174,299,262,121,18,1
88,54,0,47,0,1
184,42,0,3,1,1
154,26,0,60,1,1
47,18,258,736,25,1
1985,88,0,3,0,1
89,26,0,17,2,1
415,55,0,47,10,1
57,85,85,195,4,1
33,16,0,3,2,1
243,70,314,610,44,1
2366,229,0,1,0,1
108,31,0,1,0,1
5153,337,0,28,3,1
10,4,0,17,1,1
69,25,0,2,0,1
795,32,0,4,0,1
63,15,214,1141,2,1
288,23,0,3,0,1
25,6,0,2,1,1
11,30,18,343,4,1
25,373,14,187,0,1
417,15,0,20,5,1
48,18,0,2,0,1
90,291,106,172,24,1
528,55,0,23,2,1
56,105,0,65,3,1
45,5,0,730,0,1
343,137,0,21,7,1
318,21,475,243,11,1
3,24,361,50,1,1
1025,145,2792,387,65,1
518,124,35111,1870,69,1
370,51,0,152,14,1
702,59,0,25,0,1
5273,102,0,515,95,1
23,75,0,41,1,1
144,7,0,4,0,1
139,147,0,32,3,1
394,21,0,1,0,1
286,42,0,14,4,1
1048,239,24,126,29,1
568,39,9503,485,17,1
1342,56,0,2,1,1
170,204,0,357,40,1
188,33,0,75,0,1
99,14,0,117,2,1
163,29,185,91,3,1
211,125,0,333,24,1
236,30,0,1,0,1
162,129,0,1,0,1
167,12,0,44,10,1
65,8,0,75,1,1
70,8,0,18,0,1
1480,138,0,138,26,1
28,8,0,2,1,1
200,412,0,147,4,1
320,43,0,15,9,1
46,17,982,208,10,1
114,22,49,377,16,1
10,83,188,283,6,1
135,15,0,38,2,1
124,45,0,1,0,1
102,68,242,94,15,1
15,1,0,231,1,1
74,8,0,48,1,1
61,45,648,300,39,1
33,3,0,1,0,1
347,45,16043,948,15,1
20,9,0,2,0,1
681,60,0,16,5,1
84,5,0,3,0,1
9,12,0,10,2,1
1034,107,18490,412,26,1
166,875,64,705,57,1
26,139,125,53,3,1
93,8,0,18,1,1
290,84,288,118,17,1
37,14,243,26,1,1
37,1,0,29,0,1
105,19,152,533,2,1
38,23,28,36,13,1
26,20,2170,471,6,1
154,252,0,176,18,1
34,5,0,618,0,1
292,91,0,9,7,1
32,2,8,1748,2,1
44,9,0,15,3,1
177,275,0,5,0,1
231,53,5885,450,26,1
259,82,245,56,21,1
24,126,607,206,10,1
7311,395,0,31,13,1
61,6,50,10,0,1
74,255,292,105,14,1
57,85,73,826,17,1
197,95,0,3,0,1
732,49,0,14,0,1
65,58,774,68,1,1
927,256,0,54,8,1
350,76,0,205,9,1
284,23,0,4,1,1
102,71,0,13,3,1
2347,85,0,902,23,1
112,17,0,4,0,1
2,23,0,56,0,1
608,47,0,15,0,1
1038,32,0,27,3,1
1247,90,0,15,3,1
80,47,51,39,16,1
686,33,0,12,4,1
7,4,0,1,0,1
113,157,0,120,16,1
14,61,0,7,1,1
118,39,0,3,0,1
253,36,0,6,1,1
98,563,0,12,1,1
82,23,0,4,0,1
165,59,0,143,5,1
12,7,0,36,0,1
9,45,89,65,5,1
36,20,1334,313,5,1
35,3,0,1,0,1
700,71,0,16,4,1
1745,48,0,832,24,1
78,17,79,87,1,1
9763,334,0,16,5,1
177,35,0,1,0,1
74,60,49,430,14,1
94,17,0,2,0,1
399,290,43,49,42,1
426,76,54,2914,16,1
328,43,0,11,5,1
52,2,0,2,1,1
573,157,0,40,0,1
490,32,27,263,5,1
2615,378,0,19,10,1
859,92,153,798,35,1
25,4,0,75,3,1
198,17,316,100,2,1
575,78,175,49,4,1
28,202,124,1117,8,1
5,6,14,147,4,1
317,446,0,19,8,1
45,1,0,2,0,1
98,20,0,690,10,1
465,17,0,201,5,1
83,102,108,49,16,1
31,40,32035,1337,7,1
505,70,0,281,17,1
422,28,0,4,2,1
3831,351,0,52,19,1
16258,554,0,23,15,1
87,41,570,114,13,1
1285,208,0,20,6,1
923,33,0,57,1,1
176,117,0,34,5,1
74,7,0,2,0,1
190,29,0,1,0,1
248,186,215,966,43,1
9478,554,0,225,112,1
3909,116,0,29,15,1
135,21,0,11,0,1
22,8,25,15,2,1
222,16,34124,1165,1,1
679,55,0,14,0,1
41,14,0,36,0,1
99,35,0,3,1,1
182,30,0,39,3,1
50,6,0,20,0,1
1571,272,0,951,97,1
109,52,515,52,2,1
232,53,88,545,14,1
98,99,0,33,1,1
48,15,686,144,5,1
100,47,0,4,1,1
1013,61,0,6,2,1
35,4,0,4,3,1
71,39,24183,919,6,1
12,8,0,7,3,1
86,46,574,1555,6,1
56,5,0,118,0,1
55,4,0,155,1,1
20,6,0,1,0,1
347,315,102,13,0,1
7,3,102,23,4,1
219,12,0,2,0,1
1756,47,0,3,1,1
516,54,0,42,3,1
113,10,0,130,0,1
162,18,0,64,8,1
172,17,0,72,6,1
2409,202,0,125,38,1
2874,119,0,22,2,1
749,85,0,14,1,1
180,22,0,7,0,1
96,53,0,4,0,1
5,4,3,3,2,1
1943,70,0,4,2,1
16,9,317,71,5,1
5823,351,0,33,9,1
97,44,15,20,18,1
18,343,1,21,0,1
6434,104,0,2,0,1
16,8,31,34,5,1
284,185,0,161,23,1
4,1,0,1,0,1
289,450,134,530,15,1
83,47,228,86,14,1
90,91,223,267,23,1
534,165,5715,361,17,1
186,15,0,6,0,1
418,111,0,26,5,1
403,33,937,237,9,1
349,22,0,3,1,1
464,39,1698,152,39,1
116,13,0,1,0,1
1840,144,0,57,9,1
328,17,0,34,0,1
125,19,68772,1068,2,1
5634,69,0,4,0,1
593,36,0,27,13,1
13269,1338,0,181,111,1
176,60,0,38,5,1
1059,226,0,21,6,1
143,15,0,6,1,1
91,41,80,35,18,1
867,143,0,40,15,1
164,40,0,153,0,1
136,6,0,60,0,1
12,3,0,7,0,1
284,77,0,2,1,1
203,23,0,498,22,1
6774,377,0,41,23,1
48,13,251,116,10,1
555,33,0,132,2,1
23,7,0,1,0,1
852,91,0,77,4,1
161,80,0,112,6,1
49,12,0,1,0,1
58,11,0,3,0,1
241,37,0,36,5,1
178,22,0,35,2,1
12,2,0,1,0,1
2943,492,0,145,37,1
2972,257,0,198,71,1
1928,125,0,53,5,1
29,6,22,601,1,1
46,17,117,37,4,1
1294,141,0,194,3,1
1218,96,967,360,54,1
4028,358,0,72,30,1
42,8,0,19,0,1
213,33,268,780,1,1
18,1,0,53,0,1
25,1,0,8,0,1
628,682,0,22,2,1
87,49,0,5,3,1
765,246,0,1,0,1
189,20,2,173,3,1
306,37,0,24,13,1
2404,216,6897,505,106,1
46,39,0,36,25,1
6683,228,0,4,2,1
161,95,54,20,7,1
519,179,0,43,0,1
723,64,0,1,0,1
29,6,0,1,0,1
293,33,0,40,1,1
231,19,0,2,0,1
51,6,0,2,0,1
75,11,0,7,0,1
138,10,0,17,1,1
73,13,38778,1131,2,1
71,14,40,15,6,1
1079,31,0,31,3,1
6103,372,0,14,5,1
51,15,0,21,4,1
553,270,245,27,10,1
599,86,589,69,18,1
471,132,0,85,2,1
22,3,0,106,0,1
61,5,0,1,0,1
124,17,101514,1485,10,1
346,58,0,55,1,1
138,25,0,5,1,1
4819,557,0,2,0,1
436,30,0,73,0,1
138,186,347,125,37,1
646,39,0,2,0,1
0,2,0,0,0,0
5174,118,0,2,0,1
32,4,0,9,0,1
129,13,110,68,10,1
207,13,0,5,1,1
802,130,0,7,0,1
551,51,0,18,4,1
137,33,0,27,0,1
780,71,0,8,1,1
37,11,0,10,8,1
422,95,109,669,15,1
47945,564,0,7,5,1
2492,52,0,6,3,1
182,19,152,54,23,1
1410,178,0,16,2,1
2557,142,0,7,5,1
375,55,0,1,0,1
123,39,0,54,1,1
14,11,79,76,6,1
84,4,13950,260,1,1
248,36,0,25,2,1
3168,40,0,1,0,1
89,17,0,1,0,1
89,22,0,113,3,1
96,14,0,4,0,1
229,26,0,8,0,1
582,108,0,102,13,1
395,18,0,2,0,1
212,6,0,14,0,1
3250,193,0,3,0,1
64,7,0,2,0,1
74,8,0,27,1,1
110,15,0,19,1,1
103,8,0,135,0,1
2021,243,0,34,8,1
108,25,0,5,0,1
64,80,0,119,2,1
30,19,496,448,1,1
130,4,427,1354,3,1
427,76,155,43,2,1
31,3,18,3,0,1
24,7,73,49,2,1
11,3,226,227,8,1
134,35,11,10,7,1
3312,146,0,63,20,1
164,17,0,3,0,1
145,247,0,13,3,1
252,11,0,27,0,1
346,91,0,8,2,1
26,5,0,1765,2,1
104,8,647,242,7,1
202,3,0,9,1,1
14,29,88,43,7,1
3645,329,0,318,111,1
6464,255,0,2,0,1
39,10,0,2,0,1
238,119,25,319,10,1
154,252,427,1354,52,1
472,126,0,899,55,1
255,20,589,788,13,1
139,27,0,111,2,1
88,35,0,36,1,1
8479,407,0,88,34,1
39,60,54,5,0,1
348,65,226,480,8,1
736,138,0,49,5,1
6,4,189,138,1,1
361,121,0,250,36,1
54,6,0,1,0,1
65,14,0,3,1,1
128,264,209,70,12,1
78,15,0,2,0,1
36,1,214,1141,0,1
74,10,171,74,7,1
99,43,584,134,16,1
37,7,46,17,3,1
73,13,0,6,0,1
50,15,54,55,10,1
738,66,0,26,5,1
68,12,0,47,3,1
136,8,0,56,2,1
438,21,0,12,1,1
62,20,0,99,2,1
2041,86,0,7,0,1
4712,386,0,176,54,1
32,3,0,2,1,1
24,38,35588,919,1,1
15,25,89,213,13,1
178,22,0,44,3,1
397,29,0,1,0,1
1905,85,0,3,1,1
1287,180,0,104,23,1
579,111,0,6,0,1
265,13,0,96,0,1
77,5,0,1,0,1
1998,238,0,29,12,1
63,38,0,3,0,1
176,372,0,114,29,1
25,4,0,12,1,1
13,2,0,1,0,1
1074,142,0,87,10,1
319,555,0,4,0,1
63,34,0,16,0,1
717,66,1962,63,9,1
30,1,0,1,0,1
182,41,0,355,4,1
26,13,0,8,0,1
301,48,0,3,1,1
131,40,0,3,2,1
135,21,24,755,23,1
34,192,0,2,0,1
3,1,0,1,0,1
256,86,0,10,6,1
122,85,42,14,11,1
291,32,0,1,0,1
34,20,0,5,1,1
27,263,28,202,6,1
107,21,53,556,1,1
179,17,0,3,0,1
2526,290,0,54,7,1
116,43,294,373,22,1
585,1177,0,57,2,1
35,23,0,15,4,1
166,22,0,153,5,1
239,814,0,3,1,1
81,9,0,135,5,1
42,61,0,103,5,1
303,130,7,178,1,1
128,12,0,46,3,1
2075,489,0,17,5,1
16,2,0,2,0,1
668,96,0,2,0,1
37,2,0,1,0,1
62,1,0,1,0,1
394,76,0,439,7,1
167,128,93,750,23,1
144,48,90,291,27,1
408,89,0,115,2,1
94,42,0,23,14,1
132,50,0,4,3,1
610,111,0,44,6,1
825,104,0,684,33,1
327,96,0,1,0,1
187,92,0,51,7,1
121,28,0,140,8,1
109,122,372,131,4,1
99,24,0,1,0,1
194,144,0,43,20,1
119,3,0,10,0,1
24,2,0,1,0,1
454,64,0,120,24,1
41,33,0,118,1,1
203,72,0,226,0,1
8,3,0,1,0,1
25,11,447,18,4,1
1446,10,0,59,13,1
3,1,0,2,0,1
62,8,3945,659,4,1
215,53,19,194,21,1
71,5,0,1,1,1
16,4,847,635,2,1
103,11,0,3,2,1
28,11,26,1444,2,1
205,32,0,10,0,1
222,16,0,17,6,1
59,55,69,17,2,1
480,19,0,10,2,1
1548,152,0,25,2,1
204,127,0,278,10,1
719,219,0,36,8,1
58,11,0,20,0,1
781,85,0,414,10,1
579,24,0,23,4,1
163,55,933,611,52,1
45,9,0,8,0,1
330,29,0,7,0,1
61,12,0,14,2,1
1133,95,25,373,7,1
172,9,0,3,0,1
81,522,42,263,2,1
11,2,0,2,1,1
16,7,100,2098,2,1
1181,167,0,1022,77,1
41,9,0,15,9,1
25,7,0,1,0,1
105,8,188,1157,1,1
126,15,0,194,4,1
64,20,378,100,2,1
265,57,0,185,6,1
77,56,28,202,3,1
127,28,0,60,0,1
22,4,0,1,0,1
320,48,0,1,0,1
3721,387,0,1,0,1
324,38,1019,20,0,1
399,290,0,18,17,1
711,63,0,78,3,1
1282,93,0,18,4,1
38,5,0,32,1,1
37,54,116,193,4,1
651,174,313,484,39,1
14,2,336,13,2,1
563,154,0,64,13,1
417,15,0,3,0,1
13314,314,0,21,8,1
214,6,0,5,3,1
443,35,0,8,6,1
457,73,0,79,46,1
365,96,8029,396,3,1
101,13,0,574,0,1
704,99,0,526,6,1
111,5,0,1,0,1
779,135,0,2,0,1
62,2,0,100,2,1
348,32,0,32,3,1
144,23,426,378,4,1
154,8,0,2,0,1
312,22,0,37,6,1
197,15,0,1,0,1
19371,381,0,1,0,1
729,150,576,2203,77,1
148,10,7803,351,0,1
190,47,0,82,1,1
6,4,5,8,3,1
49,6,0,469,0,1
88,147,20739,397,3,1
42907,792,0,5,3,1
407,28,0,3,0,1
72,21,0,144,5,1
4,2,0,1,0,1
4222,107,0,165,83,1
128,24,5761,202,0,1
1963,218,0,67,29,1
451,69,0,25,4,1
140,43,0,93,14,1
91,63,46,396,4,1
46,15,471,132,2,1
92,10,24,543,0,1
130,84,249,114,12,1
175,47,0,35,2,1
3,93,61749,2090,1,1
668,302,38,191,23,1
49,8,0,2,0,1
82,9,700,135,7,1
72,73,0,7,0,1
4,94,0,102,2,1
959,228,122,80,26,1
30,2,0,9,2,1
19,4,0,7,2,1
16,3,19,17,5,1
24613,704,0,61,9,1
4006,103,0,116,89,1
181,56,0,6,1,1
173,33,0,27,11,1
345,41,0,28,4,1
64,11,16616,1743,1,1
8550,555,0,34,21,1
67,38,258,736,10,1
1781,12,0,7,3,1
473,133,668,125,10,1
118,18,0,1,0,1
93,88,0,85,0,1
33,16,0,25,3,1
2422,125,1187,218,5,1
41,8,0,1,0,1
70,7,0,903,6,1
138,39,0,6,4,1
654,177,0,81,16,1
27615,541,0,7,6,1
854,35,0,1,0,1
7561,1999,0,597,213,1
629,353,2527,458,11,1
59,13,26502,1181,4,1
163,6,0,23,0,1
2,3,170,22,0,1
47,34,198,562,21,1
813,181,0,21,1,1
14,3,690,360,0,1
589,788,0,7,0,1
48,16,0,3,1,1
27,1,0,1,0,1
156,48,59,17,10,1
72,6,0,1,0,1
977,141,0,273,23,1
1106,155,0,2,1,1
307,137,0,50,10,1
169,8,14,96,2,1
283,31,0,107,9,1
33,1,0,5,0,1
203,72,0,117,6,1
373,80,0,230,7,1
213,58,0,2,0,1
265,26,5262,1345,10,1
816,174,75258,1072,82,1
8655,240,0,39,24,1
292,54,1562,183,32,1
315,35,0,15,1,1
48,6,0,101,7,1
25,1,1129,440,2,1
1909,128,0,6,1,1
76,43,78,97,19,1
6141,191,0,3,2,1
78,46,64,22,11,1
2411,188,0,251,49,1
4006,103,0,133,86,1
1536,54,0,14,2,1
81,36,107,52,19,1
67,3,109,186,8,1
19,39,394,134,9,1
38,3,0,1,0,1
961,69,0,10,1,1
199,52,0,35,9,1
139,22,0,74,25,1
812,145,0,6,1,1
349,78,0,8,0,1
38,4,0,63,4,1
87,46,0,11,1,1
130,18,586,90,9,1
892,91,0,135,1,1
248,27,0,96,3,1
63,15,106,56,9,1
9,43,0,10,0,1
22,469,124,1117,8,1
36,2,0,2,0,1
89,10,0,4,0,1
110,3,0,2,0,1
309,13,0,8,0,1
2029,46,0,1,0,1
31,4,0,1,0,1
186,23,73,193,19,1
66850,326,0,2,0,1
42,63,0,28,0,1
116,33,23,75,8,1
111,26,293,206,17,1
2161,124,0,5,1,1
4704,136,0,65,37,1
967,360,191,224,33,1
31,90,0,16,0,1
11,5,0,2,0,1
43,6,0,1,0,1
462,40,0,51,6,1
11,149,0,4,2,1
72,73,101,153,10,1
196,22,0,50,10,1
245,28,0,1,0,1
717,143,1236,106,19,1
78,74,0,9,2,1
1369,120,0,42,5,1
16,5,0,5,1,1
3685,252,0,63,24,1
332,55,0,23,3,1
100,21,0,263,8,1
24,2,0,2,1,1
249,143,0,33,17,1
202,28,0,39,12,1
66,22,0,10,1,1
2668,788,583,791,70,1
21,6,0,2,0,1
35429,1446,9639,329,86,1
81,31,274,14,7,1
6,8,0,1,0,1
2327,86,0,96,15,1
197,67,0,35,19,1
26018,970,0,49,19,1
30871,1837,0,33,22,1
215,39,3705,259,16,1
796,753,328,64,15,1
64,5,0,2,0,1
83,8,0,1,0,1
50,1,0,19,0,1
269,28,832,469,19,1
41,10,0,6,0,1
936,172,0,101,5,1
1152,59,0,12,2,1
971,39,0,2,0,1
223,2,0,21,0,1
5273,102,0,9,1,1
385,132,0,2,0,1
133,504,64,63,13,1
56,10,0,7,2,1
61,24,91,52,27,1
1781,204,0,109,22,1
73,18,0,7,2,1
90,30,57,903,15,1
105,8,0,14,1,1
74,11,1602,65,2,1
9540,398,0,249,105,1
193,20,0,47,3,1
2404,216,0,154,46,1
934,193,0,15,9,1
485,40,0,5,1,1
109,7,117,622,3,1
21,21,0,7,1,1
487,33,0,24,3,1
227,33,6408,356,14,1
25,13,148,103,11,1
648,75,0,1,0,1
27,21,0,12,1,1
92,13,0,5,0,1
847,47,0,1,0,1
305,51,0,23,12,1
124,39,1,30,3,1
11,135,25,155,5,1
333,304,0,2,0,1
100,21,0,30,1,1
14222,280,0,36,25,1
549,129,0,18,6,1
262,103,33,365,34,1
605,72,0,202,18,1
111,8,0,1,0,1
72,89,2098,401,29,1
359,77,0,19,11,1
51,12,106,172,14,1
222,189,0,7,0,1
635,94,0,42,15,1
284,185,0,2,1,1
880,65,0,15,1,1
24,89,0,113,0,1
228,94,0,163,4,1
46,1,0,1,0,1
102,25,0,6,2,1
385,305,0,22,2,1
240,81,0,4,1,1
641,100,0,1,0,1
32,5,0,2,0,1
81,11,0,8,6,1
41,23,0,2,0,1
223,102,0,15,1,1
88,109,135,119,11,1
7415,324,0,68,21,1
99,15,0,4,0,1
293,33,0,112,2,1
1403,104,0,45,10,1
195,39,0,12,7,1
988,114,0,72,2,1
50,6,0,18,5,1
34,46,0,51,0,1
958,164,274,82,31,1
56,339,60,14,0,1
118,38,0,313,9,1
118,38,181,538,17,1
9,2,414420,2821,1,1
1909,401,0,33,4,1
5330,64,0,138,29,1
83,25,113,121,8,1
403,73,179,139,5,1
101,20,0,1,0,1
99,4,213,1349,3,1
574,17,0,637,7,1
215,112,0,27,1,1
270,42,0,3,1,1
52,226,188,1157,2,1
9,234,0,13,1,1
1144,163,68,8,5,1
1402,149,0,66,21,1
288,73,0,15,0,1
363,68,0,51,2,1
220,238,0,2,0,1
380,88,0,6,0,1
196,25,0,27,0,1
105,6,0,32,1,1
94,16,0,4,0,1
1824,283,0,33,18,1
268,780,0,51,1,1
250,41,0,46,6,1
371,21,1348,1838,42,1
10,9,48,8,0,1
62,2,0,53,0,1
42,9,4959,569,2,1
2234,60,0,31,1,1
36,31,124,1117,9,1
54,7,39,1605,23,1
817,369,2917,342,30,1
73,18,0,6,1,1
27,14,28,13,0,1
27,11,0,4,1,1
11730,537,0,176,58,1
71,1529,0,10,0,1
6176,122,0,39,24,1
176,20,0,15,0,1
14,5,0,22,0,1
343,92,0,45,1,1
446,52,0,14,3,1
964,59,0,8,0,1
79,3,0,54,0,1
145,16,0,1,0,1
40,361,73,826,20,1
46,19,102,33,8,1
25,80,0,18,4,1
528,70,0,70,4,1
356,46,137,304,8,1
511,442,487,358,104,1
352,11,584,29,4,1
492,86,0,133,19,1
415,23,0,382,3,1
3,11,0,1,0,1
203,34,0,1,0,1
116,20,0,4,1,1
51,12,13,7,5,1
193,30,0,11,1,1
5,3,97,131,2,1
33,1,0,67,0,1
422,60,0,350,5,1
168,21,0,4,0,1
124,8,0,16,3,1
73,16,0,149,1,1
135,213,94,11,7,1
4356,218,0,7,0,1
139,13,0,4,0,1
143,1,0,1,0,1
4348,473,0,341,60,1
126,35,0,9,0,1
179,175,0,7,3,1
1535,108,0,335,45,1
672,189,0,134,16,1
377,32,0,1,0,1
1051,206,0,6,4,1
230,90,56,173,3,1
116782,1360,0,13,10,1
322,141,0,42,3,1
10848,481,0,237,114,1
191,50,462,111,4,1
199,88,0,23,5,1
222,17,0,43,2,1
358,32,0,9,3,1
430,121,60,1794,16,1
722,48,0,110,12,1
42,14,50,14,11,1
455,56,2733,273,13,1
456,3,0,1,0,1
407,77,0,128,4,1
253,228,408,237,22,1
77,17,0,10,0,1
648,68,0,5,1,1
852,98,0,85,22,1
131,5,0,1,0,1
22,31,63,62,12,1
648,68,60088,2152,27,1
420,12,0,1,0,1
138,58,0,3,0,1
965,71,0,6,1,1
260,47,87,1267,43,1
8,1748,0,33,0,1
176,73,0,2,0,1
387,71,21104,1820,64,1
56,5,764195,4841,5,1
709,15,0,1,0,1
69,21,85916,4637,4,1
383,242,0,280,3,1
864,51,0,3,1,1
150,6,0,2,0,1
15,78,57,903,10,1
200,71,1274,624,33,1
153,65,4348,473,11,1
226,25,2733,273,5,1
291,148,431,831,30,1
1069,85,0,38,0,1
38,132,0,4,0,1
19,5,0,9,0,1
11,5,0,9,0,1
816,186,0,803,65,1
315,102,0,6,1,1
28,14,3168,627,9,1
768,100,0,11,2,1
4550,304,0,201,42,1
292,55,0,19,8,1
187,21,0,119,0,1
554,44,0,4,2,1
20,2,0,1,0,1
367,73,0,9,1,1
781,76,161,21,11,1
91,29,0,2,0,1
418,72,0,5,4,1
302,112,7394,757,60,1
44,17,0,1,0,1
48,6,0,28,1,1
186,110,599,22,2,1
8,14,0,3,0,1
319,86,54,73,4,1
480,65,0,4,0,1
196,13,0,21,3,1
55,11,554,2951,6,1
420,165,1050,280,34,1
123,23,0,16,10,1
159,173,0,118,3,1
91,8,0,15,0,1
110,262,0,24,6,1
81,17,64,321,7,1
66,90,47364,673,0,1
296,39,0,11,2,1
154,7,0,21,2,1
171,27,1582,266,7,1
35,6,0,2,0,1
64,17,0,318,5,1
883,238,0,6,1,1
110,2,0,2,1,1
37,6,0,5,0,1
26,21,0,2,0,1
39,32,0,78,3,1
862,59,0,422,40,1
39,4,3,1215,0,1
181,10,0,1,0,1
732,266,0,7,1,1
142,8,0,70,2,1
652,63,0,182,18,1
145,53,0,14,1,1
480,19,0,6,0,1
1363,171,0,6,4,1
8,1,0,160,0,1
1765,78,0,4,0,1
1689,253,0,8,5,1
277,17,0,12,3,1
760,45,0,289,30,1
450,685,0,10,3,1
172,28,46,12,7,1
72,51,218,78,29,1
488,63,0,18,1,1
197,153,0,99,5,1
457,35,0,14,4,1
250,64,764195,4841,22,1
12,3,0,3,0,1
113,32,56,27,15,1
148,44,194,237,12,1
1620,116,40016,1064,44,1
229,38,0,67,1,1
430,70,0,27,2,1
85,91,0,3,0,1
418,87,0,9,2,1
798,68,0,34,6,1
1222,50,0,3,0,1
677,82,0,68,17,1
240,195,163,817,32,1
11,14,258,736,9,1
25,126,64,84,1,1
1110,5,0,6,0,1
464,40,0,82,1,1
39,1605,0,1381,5,1
264,599,16616,1743,14,1
269,28,0,95,9,1
312,142,120,444,46,1
88,35,43,58,28,1
99,16,0,231,2,1
78,6,0,1,0,1
450,23,0,7,4,1
436,30,0,44,8,1
87,25,0,12,0,1
253,42,71,1529,15,1
26,7,15,29,1,1
99,35,0,24,6,1
606,55,0,21,11,1
142,71,212,71,10,1
71,5,0,3,0,1
109,122,0,41,6,1
1334,104,0,35,4,1
394,11,0,1,0,1
12601,312,0,73,45,1
233,98,225,279,21,1
93,9,0,1,0,1
160,9,32,728,7,1
58,41,62,36,13,1
22636,616,0,410,218,1
31,4,0,1,0,1
81,18,0,17,2,1
42,4,0,6,0,1
33,2,100,2098,1,1
193,18,0,2,0,1
458,21,2979,1752,17,1
303,13,0,43,1,1
114,26,0,24,1,1
5309,252,0,158,22,1
182,49,0,84,0,1
160,11,0,325,2,1
39,9,220,657,12,1
138,568,764195,4841,22,1
38,19,0,229,3,1
284,40,0,136,3,1
63,1,0,22,0,1
679,11,0,62,4,1
365,50,0,9,0,1
178,25,0,63,0,1
369,8,254,294,45,1
215,42,0,9,5,1
188,33,0,6,2,1
57,11,0,9,0,1
63,38,111,101,25,1
54,1,0,1,0,1
12,3,0,32,0,1
329,72,0,4,0,1
7,2,0,21,0,1
123,4,47,302,10,1
81,2,447,279,4,1
85,83,0,13,2,1
77,28,0,36,0,1
89464,1630,0,4,3,1
17,7,0,5,1,1
96,30,0,23,0,1
10154,415,0,289,97,1
12601,312,0,361,148,1
932,65,0,33,7,1
72,6,241,2532,4,1
141,12,0,7,0,1
210,21,0,7,0,1
168,29,0,4,1,1
147,11,0,16,0,1
696,71,0,537,20,1
37,12,0,4,2,1
755,57,0,58,9,1
253,138,0,2,0,1
149,19,0,1,0,1
1011,167,0,1,0,1
99,11,0,1,0,1
1208,90,0,6,2,1
40,1,0,74,1,1
348,9,0,5,0,1
153,67,0,5,0,1
196,86,0,17,13,1
732,266,167,197,32,1
3478,69,0,133,8,1
89464,1630,0,28,22,1
80,25,0,2,1,1
510,24,15,42,7,1
162,15,0,3,0,1
68,117,0,682,4,1
118,7,0,30,1,1
89,17,0,6,2,1
14,4,0,25,0,1
49,430,0,18,2,1
25,4,0,1,0,1
202,23,0,68,3,1
46,10,198,562,34,1
37,7,108,206,1,1
24,10,92,77,8,1
91,6,0,6,0,1
