@relation trainset-weka.filters.unsupervised.attribute.NumericToNominal-R9-weka.filters.unsupervised.attribute.Remove-R1-3

@attribute fromout numeric
@attribute fromin numeric
@attribute toout numeric
@attribute toin numeric
@attribute width numeric
@attribute exist {0,1}

@data
524,36,0,2,0,1
67,15,235,84,15,1
306,44,0,4,1,1
42,2,98,563,2,1
13,4,0,21,1,1
2010,178,0,5,1,1
181,14,0,39,1,1
28,2,0,1,0,1
301,21,0,2,1,1
638,76,0,20,2,1
374,83,0,18,3,1
58,15,1597,295,8,1
55,47,6014,554,12,1
861,148,0,75,15,1
37,139,0,19,0,1
640,42,0,62,0,1
1,328,0,84,0,1
501,146,26502,1181,65,1
5,11,0,1,0,1
972,154,0,6,4,1
125,53,0,119,0,1
233,66,0,5,1,1
19,7,0,70,1,1
119,40,0,112,23,1
21,9,0,2,0,1
92,27,0,5,2,1
95,23,798,213,9,1
0,26,0,0,0,0
17,17,0,3,1,1
61,20,0,40,2,1
176,114,0,51,6,1
128,45,18,3654,8,1
7987,202,0,73,36,1
190,149,3952,229,9,1
78,4,0,7,0,1
80,24,0,32,2,1
79,29,220,657,27,1
189,26,0,163,1,1
59,142,61749,2090,15,1
282,89,1742,260,34,1
1992,114,0,3,1,1
80,14,0,39,0,1
955,152,0,2,0,1
71,11,0,21,2,1
30,9,103,46,4,1
1010,56,0,45,7,1
297,112,0,153,15,1
128,23,0,4,2,1
183,76,542,183,19,1
367,526,0,1,0,1
90,24,0,115,2,1
588,50,0,176,3,1
0,10,0,0,0,0
3126,485,26018,970,174,1
36,11,0,10,8,1
97,7,0,1769,16,1
59,4,0,4,0,1
24864,494,0,14,4,1
28,53,293,205,7,1
188,283,19,20,17,1
4890,195,0,57,17,1
12,1,0,1,0,1
229,28,0,3,0,1
573,157,1842,300,43,1
277,70,56,339,15,1
48,5,0,1,0,1
3676,63,0,3,0,1
458,21,0,78,3,1
1,52,0,71,0,1
143,51,0,139,24,1
181,44,0,6,0,1
66,18,84587,925,5,1
472,126,1943,222,26,1
436,30,0,3,1,1
49,430,729,381,8,1
408,47,772,477,33,1
73,11,0,421,2,1
285,23,0,760,6,1
19,194,0,61,0,1
25,13,149,135,13,1
82,88,0,16,0,1
94,12,24,118,4,1
383,242,81,136,7,1
1170,97,0,27,9,1
742,64,319,165,33,1
58,3,0,6,0,1
90,32,1480,138,5,1
126,9,0,1,0,1
0,2,0,0,0,0
190,26,445,117,5,1
757,75,0,1765,23,1
176,16,0,27,0,1
464,61,0,4,0,1
6252,43,0,6,0,1
19,11,32,19,4,1
87,7,281,455,7,1
4655,484,0,422,85,1
53,15,513,273,2,1
10,3,0,8,0,1
1905,112,0,123,14,1
9909,333,4322,312,54,1
153,65,251,116,22,1
153,658,1602,344,10,1
111,6,0,16,0,1
427,1354,0,26,7,1
1176,130,0,70,32,1
65,4,96,273,10,1
126,118,0,1,0,1
154,37,954,62,9,1
52,6,0,1,0,1
167,84,0,312,4,1
243,29,0,79,18,1
19,5,1488,180,0,1
423,105,0,35,2,1
22,12,50,64,10,1
72,126,0,41,13,1
59,15,16616,1743,4,1
247,170,0,66,10,1
45,1,0,1,0,1
17,82,0,7,2,1
59,115,20,165,3,1
7,1,0,4,0,1
135,87,0,37,18,1
27,62,257,184,16,1
131,36,0,4,0,1
141,84,0,2,0,1
174,51,68,140,6,1
269,38,0,4,0,1
334,14,0,3,0,1
13,5,0,6,0,1
294,48,0,2,0,1
155,219,1825,932,32,1
1091,130,0,25,4,1
5551,497,0,45,32,1
435,30,0,2,0,1
1582,266,0,31,17,1
21,1,0,1,0,1
242,14,0,9,2,1
436,104,0,10,1,1
260,71,5046,319,10,1
78,25,0,17,2,1
426,93,480,76,33,1
2,1,292,61,0,1
20,14,135,95,2,1
84,5,0,6,0,1
129,2,0,12,0,1
717,143,0,9,3,1
389,134,792,172,44,1
89,65,0,5,4,1
196,37,0,14,0,1
325,114,0,2,0,1
157,164,197,123,25,1
59,13,719,219,9,1
75,16,0,267,0,1
3948,33,0,1,0,1
0,1,0,0,0,0
243,38,0,568,7,1
41172,387,0,90,63,1
65,23,0,5,3,1
1873,56,0,3,0,1
120,36,0,3,0,1
105,79,341,113,9,1
324,127,0,174,11,1
56,9,0,1,0,1
272,13,0,18,6,1
4916,145,0,81,55,1
253,36,0,2,0,1
221,7,0,60,1,1
286,99,268,780,12,1
29,4,127,1345,0,1
16,2,0,121,0,1
731,90,0,1,0,1
51,7,0,44,1,1
4171,16,0,1,0,1
81,22,83,28,4,1
89,7,0,23,2,1
28,4,0,10,0,1
232,134,0,352,8,1
0,2,0,0,0,0
25,18,63,62,13,1
62,8,0,16,0,1
289,224,0,54,8,1
341,29,0,1,0,1
29,7,0,4,1,1
212,45,0,6,4,1
128,10,0,6,0,1
28456,326,0,10,7,1
1772,130,601,241,23,1
146,123,245,28,5,1
230,80,0,3,2,1
0,3,0,0,0,0
111,28,862,173,4,1
47,254,0,1,0,1
20,2,0,23,0,1
80,20,0,1,0,1
0,2,0,0,0,0
237,52,1677,72,4,1
731,19,0,1,0,1
6,3,0,8,1,1
630,173,0,38,27,1
1787,60,0,2,1,1
28,13,43,30,8,1
73,41,0,33,0,1
162,16,0,8,7,1
35,11,0,893,2,1
1224,112,74,182,8,1
135,15,0,1,0,1
73,4,163,2921,2,1
49,19,33,318,2,1
431,158,297,895,97,1
25,3,34,9,1,1
3,6,698,184,1,1
50,4,0,290,3,1
993,54,0,37,3,1
215,70,1070,261,20,1
41,212,917,389,14,1
1819,128,0,255,13,1
127,9,0,14,0,1
707,90,0,14,0,1
1819,153,0,158,30,1
12,1,0,1,0,1
9,1,0,387,0,1
42,132,1031,116,4,1
40,14,56,19,2,1
620,102,0,91,18,1
299,20,0,63,4,1
350,56,0,4,3,1
27,7,0,4,0,1
526,67,16146,503,27,1
427,1354,0,44,4,1
181,7,0,2,1,1
281,16,2194,118,6,1
81,22,765,553,13,1
136,96,0,50,0,1
350,116,0,17,0,1
14939,740,0,64,36,1
84,9,0,258,2,1
69,22,3,1215,6,1
1909,401,0,807,134,1
72,8,0,3,0,1
681,13,0,4,0,1
10,3,0,8,0,1
231,34,0,35,1,1
19,16,67,37,12,1
239,23,0,31,0,1
216,14,0,23,1,1
17,3,0,3,0,1
164,112,4921,403,8,1
164,75,87,1267,21,1
4260,174,0,134,30,1
8658,336,0,9,3,1
324,61,258,140,24,1
243,13,0,1,0,1
80,45,0,3,0,1
463,50,0,9,4,1
25,15,1174,229,5,1
861,148,0,1,0,1
1779,37,0,1,0,1
323,50,673,143,7,1
246,2,0,3,0,1
96,20,0,27,1,1
6182,207,0,130,32,1
837,155,1019,844,53,1
513,126,474,46,2,1
243,63,17,772,6,1
216,145,0,2,1,1
1989,62,0,6,2,1
39,4,0,2,0,1
247,17,0,110,1,1
91,268,162,1592,15,1
130,32,0,62,1,1
568,46,238,25,5,1
51,14,0,9,0,1
23,3,0,15,0,1
798,213,0,8,1,1
209,65,0,66,10,1
175,33,0,16,1,1
30,15,53,342,3,1
578,19,0,1,0,1
20,19,151,112,6,1
2250,145,0,2,1,1
31,14,698,184,12,1
2933,440,0,116,39,1
257,29,0,96,5,1
21,1,0,2,0,1
124,39,0,142,9,1
89,26,0,6,3,1
170,38,0,2,0,1
534,14,0,1,0,1
261,330,1,11,5,1
5491,141,0,126,82,1
151,2,0,16,2,1
123,40,0,82,9,1
317,15,0,14,0,1
2673,167,0,5,1,1
107,86,1743,306,12,1
1608,145,0,1468,130,1
224,4,0,1,0,1
90,25,0,4,2,1
418,87,0,29,3,1
88,47,0,30,4,1
91,6,0,1,0,1
71,2,22,601,2,1
125,28,0,104,2,1
3168,40,0,2,0,1
150,17,0,26,0,1
898,72,0,49,3,1
449,129,0,25,3,1
56,13,0,2,0,1
77,8,0,3,0,1
2037,105,0,90,25,1
5,952,0,229,0,1
809,100,0,41,16,1
111,10,640,72,2,1
5070,423,0,53,25,1
55,9,0,1381,10,1
228,27,0,6,2,1
86,8,136,352,20,1
618,87,237,293,11,1
302,41,0,244,16,1
42,132,0,129,1,1
129,34,4545,512,16,1
3150,275,0,5,1,1
14,3,554,2951,4,1
55,25,0,35,11,1
365,71,0,1209,15,1
110,65,251,357,23,1
1896,21,0,1,0,1
194,68,0,114,6,1
70,208,120,192,10,1
36,9,0,4,0,1
3104,146,0,6,0,1
265,164,0,21,3,1
66,60,0,15,0,1
88,11,1322,72,7,1
153,2,0,5,1,1
29,10,0,75,1,1
189,54,0,13,8,1
1952,176,0,8,5,1
245,37,0,62,2,1
64,5,0,4,0,1
13,11,0,3,2,1
258,72,314,246,18,1
63,10,0,40,1,1
30,3,0,2,0,1
44,6,0,33,0,1
251,86,0,4,2,1
564,43,0,1,0,1
13,11,0,76,4,1
399,112,764195,4841,29,1
18,11,435,92,8,1
0,7,0,0,0,0
80,47,0,33,21,1
13,17,88,54,3,1
98,35,0,52,6,1
67,3,0,21,3,1
1667,187,0,9,7,1
0,2,0,0,0,0
1888,79,0,16,2,1
486,12,0,3,1,1
40,2,0,16,0,1
48,6,0,5,0,1
156,68,112,62,11,1
231,50,0,13,6,1
80,9,0,7,1,1
193,105,0,10,0,1
17,2,770,232,1,1
149,135,111,437,47,1
31,5,42,561,7,1
194,26,0,1,0,1
1048,239,0,33,15,1
120,35,0,90,3,1
90,32,1991,344,18,1
62,35,92,79,8,1
42,4,0,2,0,1
315,124,0,19,6,1
7,2,0,2,0,1
1779,69,0,53,3,1
273,87,64,22,8,1
543,134,0,89,11,1
6,7,114,59,3,1
18,6,98,14,0,1
525,67,290,124,36,1
57,2,383,104,0,1
487,358,2116,245,10,1
4,2,0,1,0,1
366,173,15,90,19,1
28,53,0,3,2,1
1992,163,232,75,26,1
997,45,0,7,1,1
147,52,0,1,0,1
167,13,0,5,1,1
48,14,0,154,1,1
176,20,0,18,1,1
817,109,0,17,5,1
72,17,0,10,9,1
10990,298,0,370,131,1
89,10,0,2,0,1
143,14,0,3,0,1
18,2,253,139,0,1
29,11,0,459,0,1
14925,249,0,13,7,1
68,117,0,1,0,1
10449,567,0,13,10,1
2596,93,0,27,2,1
36,9,0,13,2,1
187,84,0,139,8,1
48,12,50,710,2,1
29,10,996,1035,7,1
4228,559,0,1009,246,1
44,30,27,21,17,1
71,27,0,13,1,1
174,14,0,2,1,1
159,20,0,17,0,1
312,8,0,1,0,1
45,8,0,11,0,1
166,875,85916,4637,55,1
72,2,0,8,1,1
5,10,177,51,2,1
57,5,0,6,0,1
1,1,52,13,0,1
650,107,0,93,10,1
99,29,439,123,4,1
68801,1144,0,15,11,1
0,90,0,0,0,0
55,8,156,48,5,1
101,4,0,8,0,1
1612,409,0,1218,106,1
142,2,0,137,1,1
222,189,0,12,1,1
55,49,58,64,26,1
41,6,0,1,0,1
91,18,0,4,0,1
2509,270,0,44,11,1
138,8,411,14,1,1
36,3,6408,356,0,1
78,7,0,6,1,1
0,491,0,0,0,0
351,135,0,128,28,1
118,44,0,50,17,1
1790,193,0,5,0,1
277,86,0,5,2,1
38,6,54,1643,0,1
1977,47,0,420,27,1
47,9,813,147,4,1
49,16,0,13,2,1
23,6,8,1748,0,1
226,8,0,12,2,1
157,19,0,1,0,1
487,46,218,169,18,1
18,4,1041,52,4,1
252,8,0,3,0,1
631,30,0,422,4,1
10,2,0,1,0,1
543,277,0,82,21,1
1195,253,0,418,41,1
357,116,0,79,2,1
1285,182,0,69,17,1
1663,583,0,7,3,1
162,37,0,250,29,1
292,67,0,4,0,1
976,190,584,84,21,1
429,157,0,103,19,1
364,49,0,9,1,1
722,14,0,99,0,1
84,10,0,30,4,1
6078,192,0,132,79,1
64,29,14576,2084,22,1
24,15,22,11,5,1
161,23,229,23,8,1
24,8,0,4,0,1
34,25,14,147,27,1
302,15,0,6,0,1
227,13,0,2,0,1
1,1,131,401,0,1
155,40,0,4,1,1
785,101,0,86,16,1
13,1,0,4,0,1
119,18,0,8,0,1
566,92,0,58,0,1
438,29,0,30,7,1
1242,120,0,300,5,1
162,73,0,35,6,1
33,6,0,2,0,1
105,35,0,2,0,1
4218,105,0,257,84,1
201,10,0,27,0,1
4,1,0,330,2,1
34,3,0,6,0,1
76,7,0,82,2,1
84,2,0,12,0,1
83,47,0,47,13,1
566,105,0,108,21,1
284,77,328,94,16,1
170,163,0,92,1,1
36,19,0,43,2,1
54,8,0,2,0,1
87,28,0,20,1,1
48946,752,0,57,34,1
3375,298,0,172,68,1
88,45,0,28,23,1
26,3,41,860,5,1
27,1,0,1,0,1
308,61,863,158,16,1
205,64,4,127,5,1
572,294,26938,421,20,1
103,91,0,3,1,1
232,31,1533,1412,24,1
40,1,0,6,0,1
13,8,12444,341,2,1
157,55,0,20,8,1
4,5,1092,376,1,1
1124,171,0,408,30,1
3736,84,0,19,5,1
3645,329,0,66,31,1
2488,56,77360,1196,35,1
4,29,2547,247,2,1
38,1,0,2,0,1
191,38,43,54,16,1
917,389,0,2,1,1
5746,316,0,177,20,1
34,2,0,1,0,1
157,24,0,69,4,1
91,33,0,2,0,1
131,27,0,5,1,1
40,41,0,28,4,1
93,10,0,2,0,1
911,21,0,8,2,1
909,132,0,241,24,1
176,27,0,65,23,1
724,69,12,116,2,1
0,1,0,0,0,0
144,48,113,424,39,1
504,63,0,1,0,1
1586,163,0,26,8,1
73,54,0,2,0,1
1078,189,0,49,10,1
64567,1036,0,3,1,1
174,4,63,421,28,1
6408,356,0,16,0,1
33,2,0,16,0,1
41,125,226,480,31,1
365,76,0,260,14,1
59,59,65,56,28,1
121,12,0,1,0,1
102,5,0,69,2,1
46,2,0,1,0,1
95,28,0,36,4,1
38624,903,0,24,18,1
120,24,0,6,0,1
155,40,0,10,5,1
146,14,13,573,4,1
17401,551,0,36,23,1
56,6,0,2,1,1
16079,679,0,55,35,1
708,146,0,212,32,1
757,51,0,1404,45,1
0,54,0,0,0,0
13,59,188,488,4,1
112,185,106,194,2,1
1219,48,0,225,22,1
240,42,0,1,0,1
149,135,0,45,2,1
60,3,0,1,0,1
436,418,105794,3193,82,1
249,50,92,77,8,1
18,3,0,2,1,1
8,2,0,1,0,1
825,215,1381,136,44,1
97,39,0,3,0,1
300,34,0,11,0,1
165,8,0,3,2,1
218,403,0,142,14,1
1634,180,0,56,7,1
177,54,0,102,9,1
411,116,72,5,2,1
289,32,0,8,1,1
229,28,0,17,1,1
416,15,0,24,2,1
1499,140,0,103,9,1
5153,337,0,9,0,1
5,4,0,2,0,1
69,12,2153,138,4,1
1460,353,0,4,0,1
296,21,0,22,1,1
164,5,0,11,0,1
64,64,15,1,0,1
866,119,0,28,8,1
2100,179,0,718,126,1
24,3,0,1,0,1
325,25,0,3,0,1
228,27,201,123,5,1
1241,142,0,6,2,1
3526,460,0,17,10,1
206,167,380,71,10,1
23,9,0,3,2,1
129,64,68772,1068,0,1
609,120,0,96,17,1
895,243,2352,1043,70,1
36,4,0,8,0,1
18,3,2455,613,14,1
470,71,0,12,0,1
383,42,0,1,0,1
447,177,0,6,0,1
36,13,0,1,0,1
29,152,301,300,9,1
2164,162,0,194,55,1
115,14,0,32,1,1
108,95,298,68,13,1
33,3,0,1,0,1
80,14,31,58,0,1
59,9,315,102,5,1
137,45,2455,613,38,1
305,39,0,45,0,1
291,148,0,8,2,1
364,55,0,123,2,1
109,3,0,486,1,1
528,39,0,1,0,1
102,23,0,10,1,1
98,237,0,4,0,1
135,39,0,6,4,1
1225,107,38714,471,38,1
87,109,0,101,1,1
291,60,238,920,21,1
1290,304,0,38,10,1
39,1,62,58,0,1
67,47,299,170,34,1
299,89,0,3,1,1
18,8,0,15,0,1
117,46,0,19,1,1
283,95,0,34,11,1
33,11,0,9,4,1
677,51,0,34,2,1
28,8,0,11,0,1
583,170,0,59,12,1
7,1,0,21,0,1
62,36,44,142,20,1
46,66,0,17,5,1
255,15,1655,103,12,1
218,35,162,34,11,1
1223,162,0,12,3,1
50,4,2527,458,3,1
2769,320,0,50,5,1
79,3,0,2,1,1
153,76,986,147,21,1
383,59,111,458,4,1
2560,141,0,131,30,1
286,114,1991,344,44,1
30,6,0,54,0,1
140,51,0,64,1,1
561,198,0,1,0,1
47,4,0,2,1,1
455,34,0,4,1,1
223,23,0,38,2,1
5551,497,62807,1107,310,1
38,1,0,1,0,1
4573,165,0,164,88,1
20,8,0,5,0,1
71,5,0,1,0,1
3785,299,11635,287,47,1
58,30,0,9,2,1
168,20,0,35,0,1
292,91,0,13,8,1
400,16,0,1,0,1
113,242,81,175,16,1
159,9,0,15,0,1
43,18,222,189,6,1
345,57,0,102,8,1
1469,145,1105,47,29,1
28512,341,0,60,35,1
5,6,0,7,0,1
63,6,0,9,4,1
460,39,23683,577,23,1
197,15,0,10,3,1
297,74,0,43,4,1
443,94,0,13,1,1
70,7,268,224,0,1
49,9,0,13,3,1
12543,147,0,12,4,1
62,11,0,6,0,1
53,8,0,12,0,1
26,23,43,58,10,1
60,18,0,10,0,1
230,30,0,17,3,1
225,67,0,99,17,1
19,18,89,213,13,1
39,4,0,5,1,1
104,18,0,2,1,1
306,32,866,735,13,1
30,18,1140,107,5,1
148,11,0,60,3,1
179,33,115,297,20,1
1083,110,0,35,19,1
112,4,0,3,0,1
1,1,411,116,0,1
279,36,317,124,19,1
1624,329,0,2,1,1
538,96,0,83,10,1
195,18,0,4,0,1
716,81,0,514,36,1
91,15,0,98,5,1
111,14,0,2,0,1
397,22,0,16,3,1
260,24,0,36,0,1
855,85,0,330,17,1
116,279,0,2,1,1
6,4,50,13,3,1
2133,30,0,31,2,1
17,2,296,655,2,1
216,31,0,1,0,1
364,35,0,71,0,1
218,17,0,72,2,1
1257,292,0,13,2,1
1375,111,0,107,15,1
23,4,37,54,1,1
216,45,137,21,1,1
4,4,668,302,2,1
794,71,0,107,25,1
245,45,0,31,20,1
32319,746,0,71,51,1
147,16,136,74,0,1
257,121,229,480,14,1
3150,177,0,121,22,1
217,33,0,3,1,1
373,302,0,49,5,1
87,3,2005,163,0,1
59,25,91,35,14,1
88,35,79,76,2,1
64,21,136,409,0,1
7009,593,0,5,1,1
21,7,0,3,1,1
190,365,0,7,2,1
35317,640,0,83,61,1
148,24,0,53,7,1
217,31,0,8,0,1
357,22,0,218,2,1
1294,141,0,140,74,1
420,80,154,252,32,1
66,13,0,9,0,1
191,70,359,188,18,1
33,9,0,23,0,1
149,39,0,11,1,1
82,26,0,2,0,1
1261,36,0,73,8,1
77,10,0,39,1,1
129,53,0,1,0,1
151,94,12444,341,7,1
16316,351,0,74,34,1
442,239,177,185,29,1
169,32,0,2,2,1
5153,285,0,52,32,1
63,3,0,36,1,1
1133,78,0,446,25,1
217,8,2608,972,0,1
319,57,85916,4637,21,1
2455,258,0,191,63,1
280,21,1111,180,4,1
108,49,765,246,44,1
40,42,591,119,13,1
92,53,0,37,5,1
18,4,0,5,0,1
63,240,0,6,0,1
110,62,0,30,19,1
135,13,0,3,0,1
1158,140,0,2,1,1
162,61,6,768,20,1
92,118,0,6,0,1
0,2,0,0,0,0
105,7,296,655,10,1
141,12,0,31,1,1
103,231,59461,1197,23,1
106,24,0,12,0,1
128,20,0,23,2,1
7415,324,0,2,0,1
771,53,0,162,11,1
0,1,0,0,0,0
9552,568,0,16,10,1
925,27,0,107,9,1
3,4,40,17,2,1
567,48,0,10,6,1
908,20,326,73,18,1
32,20,0,23,2,1
72,73,0,81,6,1
4,3,94,5,2,1
30,1,0,39,0,1
358,41,70884,374,2,1
83,46,71,39,24,1
403,20,0,12,0,1
538,119,306,110,11,1
114,4,0,27,1,1
105,25,54,2914,3,1
84,18,0,3,0,1
27,6,214,1141,3,1
675,290,0,2,0,1
34,160,0,68,3,1
2517,320,0,9,2,1
0,2,0,0,0,0
88,5,0,42,0,1
18,15,16,1119,3,1
170,22,0,3,0,1
0,4,0,0,0,0
7567,305,0,608,107,1
3916,256,0,4,1,1
807,114,0,41,12,1
143,170,0,8,1,1
14,5,73,79,4,1
243,38,0,10,1,1
952,101,0,126,18,1
107,9,965,71,0,1
72,30,0,20,0,1
87,16,0,4,0,1
7,21,65,37,2,1
480,65,0,762,13,1
272,69,0,149,4,1
105,72,0,37,15,1
3952,229,0,3,2,1
35,8,148,24,6,1
38,4,2060,174,2,1
65,7,0,4,0,1
119,38,0,30,1,1
611,44,0,27,1,1
1004,143,0,340,21,1
42,3,0,1,0,1
17,9,90,27,4,1
295,66,0,1,0,1
223,137,333,474,32,1
96,11,0,1,0,1
28,20,447,18,3,1
111,458,0,3,0,1
934,52,0,31,8,1
32,3,0,254,1,1
11,2,770,232,2,1
1259,109,0,616,55,1
55,5,0,45,1,1
46,19,63,62,9,1
74,161,0,2,0,1
343,55,0,3,1,1
4,3,0,2,0,1
35,6,0,11,0,1
478,12,0,13,1,1
730,31,0,3,0,1
3,2,0,9,0,1
267,27,0,17,0,1
267,30,0,2,0,1
89,26,0,7,3,1
5,1,0,1,0,1
52,20,0,19,5,1
38,23,0,8,0,1
508,52,437,59,5,1
76,9,0,38,9,1
324,16,0,4,2,1
52,7,10576,324,1,1
157,68,83,56,32,1
11111,311,0,12,2,1
112,42,0,109,19,1
35,14,0,6,3,1
70,38,162,68,7,1
7855,360,0,152,53,1
240,18,0,22,2,1
771,72,675,502,30,1
86,10,0,2,0,1
19,5,0,2,0,1
95,69,584,134,1,1
69,28,589,307,6,1
1026,100,0,60,1,1
731,227,0,64,9,1
122,51,34,5,0,1
46,17,0,1,0,1
246,330,0,140,23,1
317,15,0,9,1,1
7,5,0,8,0,1
72,7,0,90,2,1
5,30,0,6,0,1
85,10,286,592,2,1
282,24,0,5,1,1
47,29,0,12,6,1
35,8,133,29,8,1
384,29,137761,3425,39,1
3952,229,0,6,3,1
19,2,0,1,0,1
45,2,0,27,0,1
365,76,0,22,4,1
1939,108,0,101,14,1
216,28,0,7,1,1
0,1,0,0,0,0
443,16,0,17,4,1
98,2,0,3,1,1
172,19,0,2,0,1
2420,86,0,411,36,1
50,65,578,263,2,1
306,198,487,194,25,1
43,9,1362,52,4,1
201,9,0,3,0,1
3104,146,0,47,14,1
623,63,0,8,2,1
47,14,0,35,4,1
276,134,117,622,13,1
55,24,0,5,1,1
96,5,0,1,0,1
845,109,0,7,2,1
128,7,0,29,1,1
1,3,656,199,0,1
128,24,3831,351,11,1
392,64,0,112,4,1
9478,554,0,80,37,1
2765,48,0,11,0,1
999,300,0,74,12,1
834,252,0,20,3,1
102,13,0,16,0,1
115,36,751,2294,5,1
488,21,0,25,5,1
126,48,162,1592,34,1
65,24,0,2,0,1
0,7,0,0,0,0
742,64,0,23,4,1
10017,678,0,1,0,1
301,8,0,176,5,1
425,111,0,51,5,1
352,38,0,6,0,1
361,2,0,1,0,1
650,63,0,13,1,1
531,91,0,581,26,1
94,13,0,9,0,1
453,143,0,142,4,1
122,11,0,2,0,1
7415,324,0,14,13,1
52,4,0,1,0,1
109,38,0,5,0,1
631,150,0,43,1,1
1207,316,0,314,62,1
213,75,134,35,17,1
169,14,0,8,1,1
428,93,0,68,10,1
200,43,0,76,2,1
247,5,0,1,0,1
277,70,1049,182,9,1
68,16,15,1841,7,1
1293,205,10990,298,42,1
37,10,0,2,1,1
1,4,0,1,0,1
62,36,98,1458,7,1
27,5,52,20,7,1
25,126,0,3,0,1
111,37,35,77,15,1
13,2,0,1,0,1
512,120,0,5,3,1
47,31,0,202,11,1
264,59,0,1,0,1
131,40,880,177,14,1
164,119,0,41,21,1
289,32,0,2,1,1
97,4,0,2,0,1
39,16,0,2,0,1
1853,182,266,555,83,1
4585,124,0,27,22,1
1695,113,0,43,10,1
285,42,0,5,3,1
179,48,98625,2466,3,1
56,55,128,145,15,1
167,19,0,4,0,1
522,77,0,74,3,1
1,113,2345,425,0,1
68,4,0,25,0,1
1990,141,0,24,5,1
442,239,0,44,17,1
208,602,139,89,65,1
27,7,0,43,0,1
1013,77,0,67,16,1
28084,282,0,17,7,1
297,396,0,140,2,1
7,5,317,46,3,1
770,11,0,3,0,1
1962,72,0,9,0,1
511,39,0,101,13,1
74,37,177,185,18,1
305,170,611,147,26,1
210,24,0,20,0,1
505,49,0,2,0,1
47,4,73,826,7,1
163,13,0,78,1,1
387,19,0,22,3,1
245,4,0,3,0,1
29,10,0,34,1,1
431,50,0,5,2,1
1102,112,0,21,10,1
15099,342,0,5,1,1
26,34,78,96,22,1
168,7,0,9,0,1
10,5,0,14,0,1
198,33,375,274,9,1
212,71,0,53,1,1
76,7,0,5,1,1
1447,185,0,33,10,1
1409,20,0,3,1,1
219,18,0,1050,11,1
3,51,0,290,1,1
86,7,0,41,1,1
35,1,0,1,0,1
2301,95,0,14,8,1
315,35,0,4,0,1
47,33,271,29,0,1
67,20,0,1,0,1
570,73,0,52,0,1
1087,58,0,16,1,1
928,18,0,60,2,1
481,200,218,403,46,1
24,1,0,1,0,1
160,4,0,11,0,1
290,45,0,43,5,1
816,186,14576,2084,88,1
193,34,0,28,4,1
78,97,11757,1505,17,1
1770,68,0,124,10,1
34,12,0,10,8,1
129,46,0,12,0,1
43,27,823,59,15,1
378,37,0,163,7,1
2539,585,0,1,0,1
258,736,12,283,4,1
138,42,0,3,0,1
9,2,0,5,0,1
52,26,316,798,28,1
20,5,0,9,1,1
166,10,0,35,7,1
230,114,0,4,2,1
26,11,156,61,5,1
64,80,48,476,18,1
649,120,30,73,6,1
2779,251,0,1050,148,1
171,59,214,97,23,1
557,389,545,227,25,1
1847,35,0,3,1,1
6659,415,0,1,0,1
69,15,188,15,3,1
162,26,0,67,7,1
246,55,852,318,14,1
11,5,0,48,0,1
120,45,0,1,0,1
184,28,250,294,27,1
498,112,6442,649,76,1
214,42,0,433,15,1
863,158,383,782,16,1
193,39,0,4,3,1
855,65,0,2,1,1
317,124,735,283,19,1
106,9,0,6,0,1
544,78,1448,200,25,1
59,11,23,247,5,1
505,602,0,104,12,1
1158,84,0,52,9,1
402,125,104,9,1,1
188,488,153,12,1,1
504,45,0,681,41,1
72,5,0,1,0,1
70,34,0,12,2,1
96,14,0,2,0,1
489,153,0,16,2,1
207,15,0,2,1,1
99,81,0,28,6,1
0,38,0,0,0,0
195,71,0,1,0,1
1536,54,0,10,1,1
1366,218,0,117,21,1
55,4,0,129,0,1
262,33,589,157,8,1
249,178,5354,981,28,1
1597,295,0,17,2,1
98,20,0,23,0,1
113,24,190,309,10,1
79,17,0,13,0,1
9,2,0,9,1,1
649,33,0,32,0,1
76,37,0,3,2,1
37,8,0,4,0,1
606,84,0,3,0,1
96,2,0,1,0,1
488,62,0,15,1,1
269,3,0,1,0,1
317,24,0,27,6,1
52,9,6504,555,2,1
151,18,0,2,0,1
88,11,2027,510,12,1
205,11,0,16,0,1
242,38,0,9,0,1
118,39,8,3,1,1
291,22,0,16,0,1
139,26,1348,1838,9,1
20,16,0,3,0,1
140,18,0,27,0,1
660,143,596,216,50,1
2177,60,0,3,0,1
31,12,0,2,0,1
486,90,0,448,20,1
477,32,0,6,0,1
375,61,574,288,27,1
540,152,2049,391,66,1
359,69,0,220,13,1
167,13,1317,551,11,1
3915,144,0,49,26,1
10,1,0,3,0,1
1354,283,0,1,0,1
27,21,219,51,9,1
127,1345,196,774,39,1
99,8,0,3,0,1
0,176,0,0,0,0
169,28,677,167,16,1
267,30,6554,1087,8,1
122,21,363,108,2,1
449,58,0,1,0,1
4,3,0,1,0,1
438,21,0,15,1,1
461,9,0,177,3,1
63,8,0,2,0,1
40,81,0,7,1,1
289,363,0,161,6,1
659,41,0,3,1,1
47,4,0,79,0,1
299,2,0,8,1,1
607,113,665,128,13,1
18,3,47,698,0,1
133,33,0,14,0,1
203,45,0,38,5,1
49,4,0,10,1,1
19,93,399,290,9,1
79,84,3945,659,23,1
98,16,0,6,0,1
90,19,0,9,0,1
139,34,0,4,1,1
227,272,7,4,3,1
93391,1010,0,52,44,1
69,12,0,7,0,1
